2,2,-7,0.8571429,0.3692858,0.1071429,1
2,3,-7,0.8571429,0.3692858,0.1071429,1
2,3,-10,0.8571429,0.3692858,0.1071429,1
2,3,-9,0.8571429,0.3692858,0.1071429,1
2,3,-8,0.8571429,0.3692858,0.1071429,1
2,0,-8,0.8571429,0.3692858,0.1071429,1
11,3,-10,0.8571429,0.3692858,0.1071429,1
2,0,-9,0.8571429,0.3692858,0.1071429,1
11,3,-9,0.8571429,0.3692858,0.1071429,1
11,3,-8,0.8571429,0.3692858,0.1071429,1
11,3,-7,0.8571429,0.3692858,0.1071429,1
6,3,-13,0.8571429,0.3692858,0.1071429,1
5,3,-13,0.8571429,0.3692858,0.1071429,1
4,3,-13,0.8571429,0.3692858,0.1071429,1
3,3,-13,0.8571429,0.3692858,0.1071429,1
2,3,-13,0.8571429,0.3692858,0.1071429,1
2,3,-12,0.8571429,0.3692858,0.1071429,1
2,3,-11,0.8571429,0.3692858,0.1071429,1
7,3,-13,0.8571429,0.3692858,0.1071429,1
11,3,-6,0.8571429,0.3692858,0.1071429,1
11,3,-5,0.8571429,0.3692858,0.1071429,1
11,3,-4,0.8571429,0.3692858,0.1071429,1
10,3,-4,0.8571429,0.3692858,0.1071429,1
9,3,-4,0.8571429,0.3692858,0.1071429,1
8,3,-4,0.8571429,0.3692858,0.1071429,1
7,3,-4,0.8571429,0.3692858,0.1071429,1
5,3,-4,0.8571429,0.3692858,0.1071429,1
3,3,-4,0.8571429,0.3692858,0.1071429,1
2,3,-4,0.8571429,0.3692858,0.1071429,1
2,3,-5,0.8571429,0.3692858,0.1071429,1
2,3,-6,0.8571429,0.3692858,0.1071429,1
4,3,-4,0.8571429,0.3692858,0.1071429,1
6,3,-4,0.8571429,0.3692858,0.1071429,1
11,4,-4,1,1,1,1
11,4,-5,1,1,1,1
11,4,-6,1,1,1,1
11,4,-7,1,1,1,1
11,4,-8,1,1,1,1
11,4,-9,1,1,1,1
11,4,-10,1,1,1,1
11,4,-11,1,1,1,1
11,4,-12,1,1,1,1
11,4,-13,1,1,1,1
10,4,-13,1,1,1,1
9,4,-13,1,1,1,1
8,4,-13,1,1,1,1
7,4,-13,1,1,1,1
6,4,-13,1,1,1,1
5,4,-13,1,1,1,1
4,4,-13,1,1,1,1
2,4,-12,1,1,1,1
3,4,-13,1,1,1,1
2,4,-13,1,1,1,1
2,4,-11,1,1,1,1
2,4,-10,1,1,1,1
2,4,-9,1,1,1,1
2,4,-8,1,1,1,1
2,4,-7,1,1,1,1
2,4,-6,1,1,1,1
2,4,-5,1,1,1,1
2,4,-4,1,1,1,1
3,4,-4,1,1,1,1
4,4,-4,1,1,1,1
5,4,-4,1,1,1,1
6,4,-4,1,1,1,1
7,4,-4,1,1,1,1
8,4,-4,1,1,1,1
9,4,-4,1,1,1,1
10,4,-4,1,1,1,1
10,4,-5,1,1,1,1
10,4,-6,1,1,1,1
10,4,-7,1,1,1,1
10,4,-8,1,1,1,1
10,4,-9,1,1,1,1
10,4,-10,1,1,1,1
10,4,-11,1,1,1,1
10,4,-12,1,1,1,1
9,4,-12,1,1,1,1
9,4,-11,1,1,1,1
9,4,-10,1,1,1,1
9,4,-9,1,1,1,1
9,4,-8,1,1,1,1
9,4,-7,1,1,1,1
9,4,-5,1,1,1,1
9,4,-6,1,1,1,1
8,4,-5,1,1,1,1
7,4,-5,1,1,1,1
6,4,-5,1,1,1,1
4,4,-5,1,1,1,1
5,4,-5,1,1,1,1
3,4,-5,1,1,1,1
3,4,-6,1,1,1,1
3,4,-7,1,1,1,1
3,4,-8,1,1,1,1
3,4,-9,1,1,1,1
3,4,-10,1,1,1,1
3,4,-11,1,1,1,1
3,4,-12,1,1,1,1
5,4,-12,1,1,1,1
4,4,-12,1,1,1,1
6,4,-12,1,1,1,1
7,4,-12,1,1,1,1
8,4,-12,1,1,1,1
8,4,-11,1,1,1,1
8,4,-10,1,1,1,1
8,4,-9,1,1,1,1
8,4,-8,1,1,1,1
8,4,-6,1,1,1,1
8,4,-7,1,1,1,1
7,4,-8,1,1,1,1
7,4,-10,1,1,1,1
7,4,-9,1,1,1,1
7,4,-11,1,1,1,1
6,4,-11,1,1,1,1
4,4,-11,1,1,1,1
5,4,-11,1,1,1,1
4,4,-10,1,1,1,1
5,4,-10,1,1,1,1
6,4,-10,1,1,1,1
5,4,-9,1,1,1,1
6,4,-9,1,1,1,1
4,4,-9,1,1,1,1
4,4,-8,1,1,1,1
4,4,-7,1,1,1,1
4,4,-6,1,1,1,1
5,4,-6,1,1,1,1
7,4,-6,1,1,1,1
6,4,-6,1,1,1,1
7,4,-7,1,1,1,1
6,4,-7,1,1,1,1
5,4,-7,1,1,1,1
5,4,-8,1,1,1,1
6,4,-8,1,1,1,1
3,0,-5,1,0.7857142,0.3642856,1
4,0,-5,1,0.7857142,0.3642856,1
5,0,-5,1,0.7857142,0.3642856,1
6,0,-5,1,0.7857142,0.3642856,1
7,0,-5,1,0.7857142,0.3642856,1
8,0,-5,1,0.7857142,0.3642856,1
9,0,-5,1,0.7857142,0.3642856,1
10,0,-5,1,0.7857142,0.3642856,1
10,0,-6,1,0.7857142,0.3642856,1
10,0,-7,1,0.7857142,0.3642856,1
11,0,-8,0.8571429,0.3692858,0.1071429,1
11,0,-9,0.8571429,0.3692858,0.1071429,1
10,0,-8,1,0.7857142,0.3642856,1
10,0,-9,1,0.7857142,0.3642856,1
10,0,-10,1,0.7857142,0.3642856,1
10,0,-11,1,0.7857142,0.3642856,1
10,0,-12,1,0.7857142,0.3642856,1
9,0,-12,1,0.7857142,0.3642856,1
8,0,-12,1,0.7857142,0.3642856,1
6,0,-12,1,0.7857142,0.3642856,1
7,0,-12,1,0.7857142,0.3642856,1
4,0,-12,1,0.7857142,0.3642856,1
5,0,-12,1,0.7857142,0.3642856,1
4,0,-11,1,0.7857142,0.3642856,1
3,0,-12,1,0.7857142,0.3642856,1
3,0,-11,1,0.7857142,0.3642856,1
3,0,-9,1,0.7857142,0.3642856,1
3,0,-10,1,0.7857142,0.3642856,1
3,0,-8,1,0.7857142,0.3642856,1
3,0,-6,1,0.7857142,0.3642856,1
3,0,-7,1,0.7857142,0.3642856,1
4,0,-6,1,0.7857142,0.3642856,1
6,0,-6,1,0.7857142,0.3642856,1
5,0,-6,1,0.7857142,0.3642856,1
7,0,-6,1,0.7857142,0.3642856,1
9,0,-6,1,0.7857142,0.3642856,1
8,0,-6,1,0.7857142,0.3642856,1
9,0,-7,1,0.7857142,0.3642856,1
9,0,-9,1,0.7857142,0.3642856,1
9,0,-8,1,0.7857142,0.3642856,1
9,0,-10,1,0.7857142,0.3642856,1
9,0,-11,1,0.7857142,0.3642856,1
7,0,-11,1,0.7857142,0.3642856,1
8,0,-11,1,0.7857142,0.3642856,1
5,0,-11,1,0.7857142,0.3642856,1
6,0,-11,1,0.7857142,0.3642856,1
4,0,-9,1,0.7857142,0.3642856,1
4,0,-10,1,0.7857142,0.3642856,1
4,0,-8,1,0.7857142,0.3642856,1
4,0,-7,1,0.7857142,0.3642856,1
5,0,-7,1,0.7857142,0.3642856,1
6,0,-7,1,0.7857142,0.3642856,1
7,0,-7,1,0.7857142,0.3642856,1
8,0,-7,1,0.7857142,0.3642856,1
8,0,-8,1,0.7857142,0.3642856,1
8,0,-9,1,0.7857142,0.3642856,1
8,0,-10,1,0.7857142,0.3642856,1
7,0,-10,1,0.7857142,0.3642856,1
7,0,-9,1,0.7857142,0.3642856,1
7,0,-8,1,0.7857142,0.3642856,1
6,0,-8,1,0.7857142,0.3642856,1
6,0,-9,1,0.7857142,0.3642856,1
6,0,-10,1,0.7857142,0.3642856,1
5,0,-10,1,0.7857142,0.3642856,1
5,0,-9,1,0.7857142,0.3642856,1
5,0,-8,1,0.7857142,0.3642856,1
3,4,-3,0.5928571,0.1050001,0.09285717,1
2,4,-3,0.5928571,0.1050001,0.09285717,1
1,4,-4,0.5928571,0.1050001,0.09285717,1
1,4,-3,0.5928571,0.1050001,0.09285717,1
1,4,-5,0.5928571,0.1050001,0.09285717,1
1,4,-6,0.5928571,0.1050001,0.09285717,1
1,4,-7,0.5928571,0.1050001,0.09285717,1
1,4,-8,0.5928571,0.1050001,0.09285717,1
1,4,-9,0.5928571,0.1050001,0.09285717,1
1,4,-10,0.5928571,0.1050001,0.09285717,1
1,4,-11,0.5928571,0.1050001,0.09285717,1
1,4,-12,0.5928571,0.1050001,0.09285717,1
1,4,-13,0.5928571,0.1050001,0.09285717,1
1,4,-14,0.5928571,0.1050001,0.09285717,1
2,4,-14,0.5928571,0.1050001,0.09285717,1
3,4,-14,0.5928571,0.1050001,0.09285717,1
4,4,-14,0.5928571,0.1050001,0.09285717,1
5,4,-14,0.5928571,0.1050001,0.09285717,1
6,4,-14,0.5928571,0.1050001,0.09285717,1
7,4,-14,0.5928571,0.1050001,0.09285717,1
8,4,-14,0.5928571,0.1050001,0.09285717,1
9,4,-14,0.5928571,0.1050001,0.09285717,1
10,4,-14,0.5928571,0.1050001,0.09285717,1
11,4,-14,0.5928571,0.1050001,0.09285717,1
12,4,-14,0.5928571,0.1050001,0.09285717,1
12,4,-13,0.5928571,0.1050001,0.09285717,1
12,4,-12,0.5928571,0.1050001,0.09285717,1
12,4,-11,0.5928571,0.1050001,0.09285717,1
12,4,-10,0.5928571,0.1050001,0.09285717,1
12,4,-9,0.5928571,0.1050001,0.09285717,1
12,4,-8,0.5928571,0.1050001,0.09285717,1
12,4,-7,0.5928571,0.1050001,0.09285717,1
12,4,-6,0.5928571,0.1050001,0.09285717,1
12,4,-5,0.5928571,0.1050001,0.09285717,1
12,4,-4,0.5928571,0.1050001,0.09285717,1
12,4,-3,0.5928571,0.1050001,0.09285717,1
11,4,-3,0.5928571,0.1050001,0.09285717,1
10,4,-3,0.5928571,0.1050001,0.09285717,1
9,4,-3,0.5928571,0.1050001,0.09285717,1
8,4,-3,0.5928571,0.1050001,0.09285717,1
7,4,-3,0.5928571,0.1050001,0.09285717,1
6,4,-3,0.5928571,0.1050001,0.09285717,1
5,4,-3,0.5928571,0.1050001,0.09285717,1
4,4,-3,0.5928571,0.1050001,0.09285717,1
11,5,-4,0.5928571,0.1050001,0.09285717,1
11,5,-5,0.5928571,0.1050001,0.09285717,1
11,5,-6,0.5928571,0.1050001,0.09285717,1
11,5,-7,0.5928571,0.1050001,0.09285717,1
11,5,-8,0.5928571,0.1050001,0.09285717,1
11,5,-9,0.5928571,0.1050001,0.09285717,1
11,5,-10,0.5928571,0.1050001,0.09285717,1
11,5,-11,0.5928571,0.1050001,0.09285717,1
11,5,-12,0.5928571,0.1050001,0.09285717,1
11,5,-13,0.5928571,0.1050001,0.09285717,1
10,5,-13,0.5928571,0.1050001,0.09285717,1
9,5,-13,0.5928571,0.1050001,0.09285717,1
8,5,-13,0.5928571,0.1050001,0.09285717,1
7,5,-13,0.5928571,0.1050001,0.09285717,1
6,5,-13,0.5928571,0.1050001,0.09285717,1
5,5,-13,0.5928571,0.1050001,0.09285717,1
4,5,-13,0.5928571,0.1050001,0.09285717,1
3,5,-13,0.5928571,0.1050001,0.09285717,1
2,5,-13,0.5928571,0.1050001,0.09285717,1
2,5,-11,0.5928571,0.1050001,0.09285717,1
2,5,-12,0.5928571,0.1050001,0.09285717,1
2,5,-10,0.5928571,0.1050001,0.09285717,1
2,5,-9,0.5928571,0.1050001,0.09285717,1
2,5,-8,0.5928571,0.1050001,0.09285717,1
2,5,-6,0.5928571,0.1050001,0.09285717,1
2,5,-7,0.5928571,0.1050001,0.09285717,1
2,5,-5,0.5928571,0.1050001,0.09285717,1
2,5,-4,0.5928571,0.1050001,0.09285717,1
4,5,-4,0.5928571,0.1050001,0.09285717,1
3,5,-4,0.5928571,0.1050001,0.09285717,1
5,5,-4,0.5928571,0.1050001,0.09285717,1
7,5,-4,0.5928571,0.1050001,0.09285717,1
6,5,-4,0.5928571,0.1050001,0.09285717,1
8,5,-4,0.5928571,0.1050001,0.09285717,1
10,5,-4,0.5928571,0.1050001,0.09285717,1
9,5,-4,0.5928571,0.1050001,0.09285717,1
10,6,-6,0.5928571,0.1050001,0.09285717,1
10,6,-7,0.5928571,0.1050001,0.09285717,1
10,6,-5,0.5928571,0.1050001,0.09285717,1
10,6,-9,0.5928571,0.1050001,0.09285717,1
10,6,-8,0.5928571,0.1050001,0.09285717,1
10,6,-10,0.5928571,0.1050001,0.09285717,1
10,6,-11,0.5928571,0.1050001,0.09285717,1
10,6,-12,0.5928571,0.1050001,0.09285717,1
9,6,-12,0.5928571,0.1050001,0.09285717,1
8,6,-12,0.5928571,0.1050001,0.09285717,1
7,6,-12,0.5928571,0.1050001,0.09285717,1
6,6,-12,0.5928571,0.1050001,0.09285717,1
5,6,-12,0.5928571,0.1050001,0.09285717,1
4,6,-12,0.5928571,0.1050001,0.09285717,1
3,6,-12,0.5928571,0.1050001,0.09285717,1
3,6,-11,0.5928571,0.1050001,0.09285717,1
3,6,-10,0.5928571,0.1050001,0.09285717,1
3,6,-9,0.5928571,0.1050001,0.09285717,1
3,6,-8,0.5928571,0.1050001,0.09285717,1
3,6,-7,0.5928571,0.1050001,0.09285717,1
3,6,-6,0.5928571,0.1050001,0.09285717,1
3,6,-5,0.5928571,0.1050001,0.09285717,1
4,6,-5,0.5928571,0.1050001,0.09285717,1
5,6,-5,0.5928571,0.1050001,0.09285717,1
6,6,-5,0.5928571,0.1050001,0.09285717,1
7,6,-5,0.5928571,0.1050001,0.09285717,1
9,6,-5,0.5928571,0.1050001,0.09285717,1
8,6,-5,0.5928571,0.1050001,0.09285717,1
9,7,-10,0.5928571,0.1050001,0.09285717,1
9,7,-9,0.5928571,0.1050001,0.09285717,1
9,7,-8,0.5928571,0.1050001,0.09285717,1
9,7,-7,0.5928571,0.1050001,0.09285717,1
9,7,-6,0.5928571,0.1050001,0.09285717,1
8,7,-6,0.5928571,0.1050001,0.09285717,1
7,7,-6,0.5928571,0.1050001,0.09285717,1
6,7,-6,0.5928571,0.1050001,0.09285717,1
5,7,-6,0.5928571,0.1050001,0.09285717,1
6,7,-11,0.5928571,0.1050001,0.09285717,1
7,7,-11,0.5928571,0.1050001,0.09285717,1
8,7,-11,0.5928571,0.1050001,0.09285717,1
9,7,-11,0.5928571,0.1050001,0.09285717,1
4,7,-6,0.5928571,0.1050001,0.09285717,1
4,7,-7,0.5928571,0.1050001,0.09285717,1
4,7,-8,0.5928571,0.1050001,0.09285717,1
4,7,-9,0.5928571,0.1050001,0.09285717,1
4,7,-10,0.5928571,0.1050001,0.09285717,1
5,7,-11,0.5928571,0.1050001,0.09285717,1
4,7,-11,0.5928571,0.1050001,0.09285717,1
7,8,-10,0.5928571,0.1050001,0.09285717,1
8,8,-10,0.5928571,0.1050001,0.09285717,1
6,8,-10,0.5928571,0.1050001,0.09285717,1
5,8,-10,0.5928571,0.1050001,0.09285717,1
5,8,-9,0.5928571,0.1050001,0.09285717,1
5,8,-8,0.5928571,0.1050001,0.09285717,1
5,8,-7,0.5928571,0.1050001,0.09285717,1
8,8,-9,0.5928571,0.1050001,0.09285717,1
8,8,-8,0.5928571,0.1050001,0.09285717,1
8,8,-7,0.5928571,0.1050001,0.09285717,1
7,8,-7,0.5928571,0.1050001,0.09285717,1
6,8,-7,0.5928571,0.1050001,0.09285717,1
7,8,-9,1,1,1,1
7,9,-9,0.5928571,0.1050001,0.09285717,1
7,9,-8,0.5928571,0.1050001,0.09285717,1
6,9,-9,0.5928571,0.1050001,0.09285717,1
6,9,-8,0.5928571,0.1050001,0.09285717,1
